Comment,label
好,Unhelpful
很适用的软件。,Valuable
不错，玩起来还行，比一般的麻将好太多了！,Valuable
哼,Unhelpful
说实话，我还没买过东西，有过一次订单但是想买其他的就退了，不得不说的是客服超级好，凌晨四点退的单，本来想着可能明天早上才会受理，没想到过了二十来分钟就收到退款了，就冲这份客服我也得打个五星啊,Valuable
充了钱之后也不到账,Valuable
很不错,Unhelpful
还可以a,Unhelpful
广告太多了，又多又烦人,Valuable
验证码是什么？,Valuable
20年前开过游戏厅，就指着这游戏吸引人了，没想到20年后，在手机上重温旧梦经典，上手很快就找到了20年前的感觉，太棒了。,Valuable
希望能出个精灵仓库，把多的精灵可以放基地！,Valuable
看下版本号,Unhelpful
就是有广告，超级恶心,Valuable
没有3D环绕音效,Valuable
怎么现在录歌效果很差听起来干干的？自我感觉唱的不错的歌录制出来很难听？所以不相信是自己唱的这么差不敢发出去分享了！,Valuable
不是说登录五天给灵仆得怎么没给？,Valuable
挺好玩的，推荐下载,Valuable
很好,Unhelpful
很好，很温暖,Unhelpful
微信小游戏能不能不要出广告呀,Valuable
非常喜欢,Unhelpful
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,Valuable
简直太好了，超出我的意料，这里人的素质都很高,Valuable
很好的软件,Unhelpful
好,Unhelpful
精英关卡，阴曹地府，第5波，怪全出来之后，游戏崩溃闪退，每次都这样，根本没法正常游戏，联系了留了言客服还没回复！！,Valuable
队友跟个猪一样，0-7.0-8.2-5.0-10，坑死了，今天刚下回来，服气了，就是这样对待老玩家，又把我坑走了，呵呵,Valuable
可以，真的很好用，就是广告多,Valuable
原来的游戏呢，萌球怎么没了,Valuable
绝对技术流,Unhelpful
谁说不好使呀,Unhelpful
很好，很多题型都有，扣这一颗星的原因是因为拍照的问题，如果用横屏照竖着的题目，会出现完全不相关的题目，这个只是个小问题，可惜没有四点五星,Valuable
不错??,Unhelpful
不能用，骗人的,Valuable
这次维护到什么时候,Valuable
好,Unhelpful
很好(?▽?),Valuable
为痒痒鼠打call!,Valuable
很好玩的样子,Unhelpful
这软件不错，,Unhelpful
不想给，坑我钱，下单了，我在拼多多上却没有看见订单，真倒霉！！,Valuable
还真心没有过骗子呢，省了好多钱,Valuable
好游戏,Unhelpful
浪费时间假房源还不如去链家,Valuable
还不错就是广告多,Valuable
好玩,Unhelpful
好,Unhelpful
一星游戏，一点都感觉不了怎么好玩，麻烦那些说好玩的，和我说一下怎么好玩！,Valuable
还可以，就是不知道那个粘贴链接怎么搞，求帮助，在线等,Valuable
很好玩,Unhelpful
很好,Unhelpful
太棒了五星,Unhelpful
这个赚钱方便，功能多，非常实用,Valuable
玩了十几年的问道，端游和手游一起玩了几十个号了，今天还是第一次见到系统送的（女蜗）我只能说是不是是今天雷霆公司全部员工休息了，，，才让我这么惊喜,Valuable
可不可以多弄点中国风啊！西方风格太重了，希望发展发展中国风。,Valuable
有海外版吗？,Unhelpful
太多广告，差评，,Valuable
我给你五星，别给我广告谢谢,Valuable
很好用,Unhelpful
全军3点差评：<br>一，对网络要求太高（玩起来太卡）<br>二，我把手机熄屏去上洗手间，回来之后发现已经被人打死了（系统自动退出）<br>三，在成盒后，要停留很长时间在敌人舔包的镜头上，看着就想骂全军公司。<br>（其实一星都不想给）,Valuable
用过许多各种各样的输入法，唯独这个讯飞输入法最得心应手，像是在我心里装了一个传感器似的…，好用??,Valuable
根本打不开,Unhelpful
有海外版吗？,Unhelpful
保护,Unhelpful
还好,Unhelpful
一天一个验证手机号，天天都是，烦不烦,Valuable
可以吧,Unhelpful
啊哟，解死了，终于到5-1了??,Valuable
毫无公平可言,Unhelpful
个人信息挺多的，准确性有待加强,Valuable
真的很不错(*??╰╯`?)?欢迎大家来玩,Valuable
很好看,Unhelpful
好好好好好玩！！！,Valuable
没广告全中文～给力的游戏！！！,Valuable
唉，又降温了。好冷呀。给个一星吧,Valuable
非常好(?▽?),Valuable
啊啊啊啊啊啊,Unhelpful
很好玩,Unhelpful
不好，好多书没有,Valuable
进都进不去,Unhelpful
还行叭,Unhelpful
充钱好浪费…,Unhelpful
休闲游戏，挺好玩儿的,Valuable
还挺好玩的   希望出科比,Valuable
不错，好玩，爱不释手！,Valuable
希望蓝图功能也可以跨地图使用呢,Valuable
很赞哟，每天送“无限卡”的福利也很赞，更重要的是全场书本几乎不要钱（“无限卡”的功能），还有“兑书币”的功能哟，大赞,Valuable
好,Unhelpful
超好玩,Unhelpful
不错可用,Unhelpful
运行也太慢了吧，不就3000多首歌嘛，打开歌本地音乐还要半年，忍了你这么多年你还是没任何改进，现在转网易了，什么时候运行速度上去了我肯定回来,Valuable
以前版本进不去要更新 更新到最新版本 一直闪退 进不去 你们要闹哪样？,Valuable
真好,Unhelpful
真心好用，良心推荐,Valuable
游戏很好玩,Unhelpful
相信大众评论，工作人员素质低下，已经在聚投诉上投诉了,Valuable
无法安装。,Unhelpful
没密码连不上,Unhelpful
很好用呀！！,Unhelpful
。,Unhelpful
还不错,Unhelpful
好9点9点,Unhelpful
d,Unhelpful
非常好,Unhelpful
超级不错,Unhelpful
怎么有广告了,Valuable
下载文件都下载不了,Valuable
太好用了,Unhelpful
挺好用的,Unhelpful
不好玩每天只能玩一小时,Valuable
广告太多,Valuable
升级安卓9.0后，指纹用不了了??,Valuable
我想给101颗星。多的那颗是弥补太晚遇见你??,Valuable
嗯，好,Unhelpful
闪退,Unhelpful
寄出去的时候，真的特别期待。感觉很奇妙,Valuable
不能再差了，每次进入游戏都要卡半天，活动任务复杂的要死，点哪都充值，一充就是好几百上千，打着FIFA授权的名义做着最烂的游戏，要不是为了喜欢的球星早就卸了,Valuable
为什么登不进了,Valuable
怎么看装备属性？,Valuable
可以,Unhelpful
怎么手机号登录不上去啦,Valuable
更新后进不去了，不知道啥原因,Valuable
棒,Unhelpful
好玩,Unhelpful
简单，费用不低，额度有点少，期限也是短的可怜！,Valuable
逗比苍去哪了,Unhelpful
五星好评解锁游戏，不是正版，玩玩还是可以的,Valuable
游戏很不错，可是为什么我开了通知却收不到通知？,Valuable
不错，免费的，如果全一点就更好了,Valuable
很喜欢，是所有阅读app中颜值最高的,Valuable
现在平台就是在诈骗，为什么政府还不让他关门,Valuable
很好，视频再多点就更好了，美中不足,Valuable
什么比游戏,Unhelpful
喜欢,Unhelpful
超级棒,Unhelpful
不错！,Unhelpful
还不错,Unhelpful
好用！,Unhelpful
不错,Unhelpful
这个匹配系统是真的太差了，打个排位9连跪第二天6连胜，接着5连跪，又是4连胜，这个匹配，真的不懂，匹到的队友跟什么一样就不说了,Valuable
它无缘无故的把我号封一年，不知道怎么回事,Valuable
希望早点可以有支付通道,Valuable
好,Unhelpful
风险广告软件太多,Valuable
里面的漫画真的很棒,Valuable
很好五星！我和小伙伴们打算分五次给你！,Valuable
打不开了是什么情况,Valuable
可惜我最厌恶控评。,Valuable
很不错，我家楼下的好几个都连接上，赞??,Valuable
为什么没有定时关闭？？？,Valuable
孩子练琴问题有很大解决，希望贵公司APP功能越来越完善。,Valuable
有没有人能帮忙给个解释，我微博不能登录，而且明明网是好的，但什么内容都刷新不出来,Valuable
好,Unhelpful
很满意,Unhelpful
彻底失望了，游戏越做越差劲～<br>大家不用浪费时间、金钱去玩了，还是等腾讯毒奶粉的手游吧～～,Valuable
我说这个平台是个骗子，利息高的吓死人。。。天天免费送手机，送你m啊。。。然后去就分期在分期，说一堆听不懂的，反正就是套路你。。。骗子,Valuable
好评～,Unhelpful
舒服,Unhelpful
特别棒，真的可以赚钱,Valuable
无法游戏,Unhelpful
越玩越没劲，整天就是为了居民房升级奔波各种材料,Valuable
好玩，非常好玩,Valuable
还可以,Unhelpful
很好玩,Unhelpful
蓝牙耳机我都链接好了，设备还是添加不上去。,Valuable
很好的app，就是有错别字,Valuable
破东西，里面的东西都要钱（滑稽）,Valuable
一星  鼓励一下,Valuable
一直在用，简单明了。,Valuable
很好用，就是积分不能用,Valuable
好,Unhelpful
很不错,Unhelpful
很不错,Unhelpful
很好玩，游戏很多，很有趣,Valuable
跟新不了，卡的不行,Valuable
软件真的好用！但希望悬浮图标固定后、可以临时移动、几秒后自动返回原位。请参考简悬浮！,Valuable
挺好用，媳妇在医院计时宫缩时间，即能看到宫缩时间间隔，又能看到宫缩持续时间,Valuable
五星支持一下,Unhelpful
非常好，解决了我急用钱的需求，5星好评，还要加一星?,Valuable
5个6筒一个你厉害(? ??_??)?,Valuable
很好用！,Unhelpful
好的,Unhelpful
好好用！很实用！??????,Valuable
更新不了,Unhelpful
很好用,Unhelpful
很喜欢,Unhelpful
很多,Unhelpful
非常完美的软件。,Valuable
为了俗皇,Unhelpful
非常好玩，如果能多新点装备就更好玩了。,Valuable
那个触屏到底哪里才对，怎么老是没反应,Valuable
这个QQ音乐是真的越来越差了，还没有酷狗的音乐好，我建议还是不要下，我现在已经把QQ音乐给删了，真的我以后会很少用QQ音乐了,Valuable
还可以,Unhelpful
换了手机，怎么登陆原来的账号啊？,Valuable
很好，非常好，比QQ音乐好很多，QQ音乐现在是越来越差，kugou是越来越好,Valuable
很幻想，，很无奈，，但是还是对医疗起到很多的爱情，，很爱你哦。,Valuable
作为国产新闻app不容易啊，一星鼓励一下,Valuable
还是可以的,Unhelpful
很好用,Unhelpful
五星好评都是雇人刷的，大家不要被骗了！,Valuable
好气啊，被蚊子咬了。<br>这是啥，先给一星解解气,Valuable
韩信十有十坑，我真服，马上对面水晶推爆了，非得来个换装，让人家一波了，就一个法师兵，我真服,Valuable
这款APP还信用卡方便 容易提额,Valuable
刚下载，先看看,Valuable
还不错,Unhelpful
是真的很棒的一个软件啊啊啊啊啊！,Valuable
为什么不能提现？,Valuable
好,Unhelpful
还好,Unhelpful
还是很好的,Unhelpful
不错,Unhelpful
书挺全，页面很简洁大方,Valuable
不错,Unhelpful
很喜欢。在喧嚣的世界也能瞬间找到自我,Valuable
为了跃千愁的道君下载的，不盗转正对不起他,Valuable
为什么我这几天都进不了游戏，卡在库蒂尼奥封面页面，点了没反应，重启手机，重装游戏都没用，谁解决一下啊！！！！！,Valuable
用一段时间后蓝牙就连接不上了,Valuable
好,Unhelpful
好,Unhelpful
哈哈哈,Unhelpful
很棒的软件,Unhelpful
还好吧??,Unhelpful
好玩  有趣的    烧脑,Valuable
兄弟萌，加大力度,Valuable
好的,Unhelpful
打不开,Unhelpful
大好玩了!,Unhelpful
特别好,Unhelpful
太差了,Unhelpful
不是太完善，没有老版看的明白好用，还行吧。,Valuable
非常好，安全，效率高，值得信赖??????,Valuable
是因为招摇才来看的,Valuable
满星，贼棒!,Unhelpful
很简洁，果断卸载某柚,Valuable
一般,Unhelpful
有木有会玩的，加个好友呀，带带我，总是内伤死,Valuable
怎么抓，一个娃娃机也没有,Valuable
很好,Unhelpful
很好很全,Unhelpful
我是射箭爱好者，感觉这个游戏挺好玩儿，不过我玩儿这个游戏还有些生疏,Valuable
很好！,Unhelpful
好,Unhelpful
为了魔道来了,Unhelpful
很好玩，就是关卡有点乱，关卡乱串,Valuable
很好用!,Unhelpful
感觉不错，第二次很难抓到,Valuable
好用,Unhelpful
基本功能都有,Unhelpful
好,Unhelpful
很喜欢，666,Valuable
我都下了三次了，还是进不去，算了，臣，退了,Valuable
盟主线、丐帮线、东厂线、龙王线、天王线的剧情及通关成就都基本达成，唯独还剩更新新版本；游戏是好游戏，比现在的手机武侠类游戏好，故事情节、玩法虽然不是很完美，但体验游戏就像身临其中，感受虚拟似真的江湖，是当今国产好游戏，背景音乐都有古风韵味，很值得一玩。,Valuable
那么久了还不修复,Valuable
队友不行你不能怪游戏啊，游戏确实不错，就是能不能匹配时和实力一样的匹配,Valuable
使用起来很不错。手机版还是输入不够利索。要是有pc版就更好啦????,Valuable
不错不错,Unhelpful
好用 简单实用,Valuable
超好玩,Unhelpful
很nice,Unhelpful
确实是壁纸多多呢，挺好的，只是不喜欢配的音乐,Valuable
还不错，规则挺多。,Valuable
真是太太太太太太太太太太太太太好了,Valuable
非常好用,Unhelpful
为什么游戏会卡,Valuable
非常好,Unhelpful
打骚扰电话,Unhelpful
百度家族，总有一天你都不知道自己会怎么死,Valuable
挺难,Unhelpful
不错,Unhelpful
好玩好玩,Unhelpful
